"claims" "claim" "exposure" "age" "gender" "marital.status" "education" "region" "vehicle.age" "vehicle.body" "vehicle.use"
0 0 1 28 "Male" "Married" "16" "Warrendale" 8 "Sedan" "Commute"
0 0 0.75 31 "Female" "Married" "12" "Piety Corner" 6 "Truck" "Business"
0 0 0.833333333333333 31 "Male" "Single" "16" "Warrendale" 24 "Hatchback" "Private"
1 1 0.916666666666667 66 "Male" "Married" "18" "Banks Square" 17 "Hatchback" "Commute"
1 1 1 30 "Female" "Married" "22" "The Lanes" 5 "SUV" "Private"
0 0 1 32 "Female" "Married" "12" "Bleachery" 3 "Sedan" "Commute"
0 0 1 21 "Female" "Married" "22" "Lakeview" 16 "SUV" "Commute"
0 0 1 37 "Female" "Married" "22" "Warrendale" 5 "Hatchback" "Private"
0 0 0.5 38 "Female" "Single" "12" "The Chemistry" 2 "Sedan" "Business"
0 0 1 33 "Female" "Married" "18" "Warrendale" 6 "Hatchback" "Commute"
0 0 1 39 "Female" "Single" "18" "Bleachery" 11 "SUV" "Private"
0 0 1 49 "Female" "Married" "12" "The Lanes" 16 "Roadster" "Commute"
0 0 1 22 "Female" "Married" "12" "Warrendale" 5 "Hatchback" "Private"
0 0 1 44 "Female" "Married" "16" "Lakeview" 4 "Hatchback" "Commute"
0 0 0.416666666666667 19 "Female" "Single" "16" "Highlands" 3 "Truck" "Commute"
0 0 1 67 "Female" "Married" "18" "The Lanes" 23 "Panel Van" "Commute"
0 0 1 45 "Female" "Married" "22" "Lakeview" 7 "SUV" "Commute"
0 0 1 40 "Female" "Married" "16" "The Chemistry" 0 "Station Wagon" "Commute"
0 0 1 65 "Female" "Married" "18" "Bleachery" 3 "Sedan" "Commute"
0 0 1 24 "Male" "Married" "22" "Piety Corner" 5 "SUV" "Business"
0 0 0.916666666666667 21 "Male" "Married" "18" "Piety Corner" 5 "SUV" "Business"
0 0 1 33 "Female" "Married" "12" "The Lanes" 4 "Panel Van" "Private"
0 0 1 20 "Male" "Single" "18" "Bleachery" 21 "Hatchback" "Commute"
0 0 1 54 "Female" "Married" "22" "Lakeview" 2 "Hatchback" "Private"
1 1 0.75 29 "Female" "Married" "12" "Lakeview" 6 "Panel Van" "Commute"
0 0 1 28 "Female" "Married" "18" "Piety Corner" 7 "SUV" "Business"
0 0 1 41 "Male" "Single" "22" "Banks Square" 17 "SUV" "Business"
0 0 0.333333333333333 65 "Female" "Single" "16" "Lakeview" 3 "Hatchback" "Commute"
0 0 1 34 "Male" "Married" "12" "The Chemistry" 7 "SUV" "Commute"
0 0 1 22 "Female" "Married" "22" "Warrendale" 6 "SUV" "Commute"
0 0 1 37 "Female" "Single" "16" "Piety Corner" 2 "SUV" "Private"
0 0 1 24 "Female" "Married" "18" "Piety Corner" 4 "Panel Van" "Commute"
0 0 1 68 "Female" "Single" "18" "Highlands" 8 "Hatchback" "Commute"
0 0 1 39 "Male" "Married" "16" "Warrendale" 8 "Hatchback" "Private"
0 0 1 32 "Female" "Married" "22" "Warrendale" 2 "Sedan" "Commute"
0 0 1 35 "Male" "Single" "12" "Bleachery" 9 "Minibus" "Commute"
0 0 1 38 "Female" "Married" "16" "Bleachery" 20 "Hatchback" "Business"
0 0 1 66 "Male" "Married" "16" "Bleachery" 7 "SUV" "Commute"
0 0 1 22 "Female" "Married" "18" "Piety Corner" 8 "SUV" "Commute"
0 0 1 35 "Female" "Married" "16" "Bleachery" 7 "SUV" "Commute"
0 0 1 56 "Female" "Single" "16" "The Lanes" 5 "Station Wagon" "Business"
0 0 1 35 "Female" "Married" "12" "Warrendale" 2 "Truck" "Commute"
0 0 1 27 "Male" "Single" "18" "Bleachery" 7 "Truck" "Private"
0 0 1 57 "Male" "Married" "18" "Piety Corner" 2 "SUV" "Commute"
0 0 1 19 "Female" "Married" "18" "Warrendale" 13 "Station Wagon" "Private"
0 0 1 22 "Female" "Married" "12" "Bleachery" 0 "Sedan" "Business"
2 1 1 27 "Male" "Married" "22" "Lakeview" 14 "SUV" "Commute"
0 0 1 31 "Female" "Married" "18" "Piety Corner" 6 "Truck" "Commute"
0 0 1 21 "Female" "Married" "22" "The Chemistry" 9 "Hatchback" "Commute"
0 0 1 46 "Female" "Married" "18" "Warrendale" 2 "Sedan" "Private"
0 0 0.25 27 "Male" "Married" "18" "Lakeview" 6 "Panel Van" "Business"
0 0 1 70 "Female" "Single" "12" "Piety Corner" 12 "Panel Van" "Commute"
0 0 1 31 "Female" "Married" "16" "Piety Corner" 6 "Hatchback" "Private"
0 0 1 57 "Male" "Married" "18" "Highlands" 1 "SUV" "Commute"
0 0 1 27 "Female" "Married" "18" "The Lanes" 1 "Sedan" "Private"
0 0 0.833333333333333 43 "Female" "Married" "18" "Lakeview" 3 "SUV" "Private"
0 0 1 32 "Female" "Married" "12" "Piety Corner" 4 "SUV" "Private"
0 0 1 21 "Female" "Married" "22" "Piety Corner" 12 "Panel Van" "Commute"
0 0 1 46 "Female" "Single" "18" "Lakeview" 2 "Panel Van" "Commute"
0 0 0.416666666666667 34 "Male" "Married" "16" "Bleachery" 5 "Minibus" "Private"
0 0 1 50 "Female" "Married" "22" "Warrendale" 1 "Sedan" "Commute"
0 0 1 30 "Male" "Married" "16" "The Lanes" 9 "Station Wagon" "Private"
0 0 1 34 "Female" "Single" "18" "Bleachery" 1 "SUV" "Business"
0 0 1 24 "Male" "Married" "22" "Lakeview" 1 "Hatchback" "Business"
0 0 1 34 "Male" "Single" "12" "Lakeview" 12 "Station Wagon" "Commute"
0 0 1 21 "Male" "Single" "16" "Piety Corner" 8 "Panel Van" "Commute"
1 1 1 32 "Female" "Married" "16" "Warrendale" 22 "Panel Van" "Private"
0 0 0.0833333333333333 35 "Female" "Married" "22" "The Lanes" 1 "Sedan" "Private"
0 0 1 42 "Female" "Married" "22" "Highlands" 9 "SUV" "Private"
0 0 1 37 "Female" "Married" "22" "The Lanes" 0 "SUV" "Private"
0 0 0.75 25 "Female" "Single" "12" "Lakeview" 14 "Hatchback" "Commute"
0 0 1 27 "Female" "Married" "18" "The Chemistry" 8 "Sedan" "Commute"
2 1 1 19 "Female" "Married" "12" "Lakeview" 9 "SUV" "Commute"
0 0 1 23 "Female" "Married" "22" "Warrendale" 17 "SUV" "Commute"
0 0 1 28 "Male" "Married" "16" "Lakeview" 5 "Roadster" "Private"
0 0 1 33 "Female" "Married" "18" "The Chemistry" 9 "SUV" "Commute"
0 0 1 21 "Male" "Married" "18" "Bleachery" 0 "SUV" "Commute"
0 0 1 73 "Male" "Married" "16" "Warrendale" 5 "Roadster" "Commute"
0 0 1 23 "Female" "Married" "22" "Bleachery" 9 "Station Wagon" "Private"
0 0 1 23 "Male" "Married" "12" "The Chemistry" 22 "Sedan" "Private"
1 1 1 32 "Female" "Single" "12" "The Lanes" 0 "SUV" "Private"
0 0 1 23 "Male" "Married" "16" "Lakeview" 24 "Sedan" "Private"
1 1 1 47 "Female" "Married" "16" "Bleachery" 0 "Minibus" "Commute"
1 1 1 22 "Female" "Married" "12" "Piety Corner" 7 "Hatchback" "Commute"
0 0 1 32 "Female" "Single" "18" "The Lanes" 17 "SUV" "Private"
0 0 0.0833333333333333 42 "Male" "Married" "16" "The Chemistry" 15 "SUV" "Commute"
1 1 0.833333333333333 22 "Male" "Married" "18" "Piety Corner" 3 "Hatchback" "Commute"
0 0 0.0833333333333333 75 "Female" "Married" "16" "Warrendale" 2 "Truck" "Commute"
2 1 0.0833333333333333 24 "Female" "Married" "12" "Banks Square" 9 "SUV" "Commute"
0 0 0.833333333333333 36 "Male" "Married" "12" "Highlands" 8 "Hatchback" "Private"
0 0 1 24 "Female" "Single" "22" "Lakeview" 9 "Hatchback" "Private"
0 0 1 64 "Female" "Married" "12" "Lakeview" 8 "Truck" "Commute"
1 1 1 51 "Male" "Married" "16" "Bleachery" 9 "Truck" "Commute"
0 0 0.666666666666667 74 "Female" "Married" "12" "The Lanes" 2 "Panel Van" "Commute"
0 0 1 26 "Female" "Married" "18" "Piety Corner" 1 "Panel Van" "Commute"
0 0 1 24 "Female" "Married" "16" "Lakeview" 10 "Hatchback" "Commute"
0 0 0.333333333333333 37 "Male" "Married" "12" "Lakeview" 9 "Sedan" "Commute"
0 0 1 27 "Male" "Married" "12" "The Lanes" 1 "Hatchback" "Business"
0 0 1 37 "Male" "Married" "16" "Piety Corner" 8 "SUV" "Commute"
0 0 1 26 "Male" "Married" "18" "The Chemistry" 0 "Truck" "Business"
0 0 1 40 "Male" "Married" "12" "Piety Corner" 8 "Sedan" "Commute"
0 0 0.583333333333333 23 "Male" "Married" "22" "The Chemistry" 6 "Panel Van" "Commute"
0 0 0.75 65 "Male" "Married" "22" "Lakeview" 6 "Sedan" "Private"
0 0 1 42 "Male" "Married" "18" "Bleachery" 7 "Panel Van" "Commute"
0 0 1 38 "Female" "Single" "16" "Piety Corner" 3 "Panel Van" "Private"
0 0 1 32 "Female" "Married" "22" "Bleachery" 2 "Sedan" "Private"
0 0 0.75 27 "Female" "Married" "16" "The Lanes" 2 "Station Wagon" "Private"
0 0 1 58 "Female" "Married" "18" "Warrendale" 8 "Truck" "Commute"
0 0 0.416666666666667 69 "Female" "Single" "22" "The Lanes" 0 "Panel Van" "Commute"
0 0 0.5 35 "Female" "Married" "18" "Piety Corner" 8 "Sedan" "Commute"
0 0 1 19 "Female" "Single" "16" "Highlands" 10 "Minibus" "Commute"
0 0 1 29 "Female" "Married" "12" "Piety Corner" 1 "Sedan" "Commute"
0 0 1 29 "Female" "Single" "22" "The Lanes" 11 "Panel Van" "Business"
1 1 1 27 "Female" "Single" "18" "Piety Corner" 7 "Sedan" "Commute"
0 0 1 26 "Male" "Single" "12" "Lakeview" 8 "Station Wagon" "Commute"
0 0 0.75 42 "Female" "Married" "18" "Lakeview" 2 "Truck" "Private"
0 0 1 26 "Female" "Married" "16" "Piety Corner" 6 "Truck" "Commute"
0 0 0.166666666666667 32 "Male" "Married" "22" "Bleachery" 22 "SUV" "Commute"
0 0 1 40 "Female" "Married" "12" "The Lanes" 1 "Station Wagon" "Private"
0 0 1 35 "Female" "Single" "18" "The Lanes" 7 "Hatchback" "Business"
0 0 1 27 "Female" "Married" "16" "Warrendale" 8 "Sedan" "Private"
1 1 1 33 "Male" "Single" "12" "Lakeview" 8 "Hatchback" "Private"
0 0 1 25 "Male" "Single" "22" "Piety Corner" 4 "Station Wagon" "Private"
0 0 1 31 "Female" "Single" "12" "Highlands" 2 "Hatchback" "Commute"
0 0 1 30 "Female" "Married" "22" "Lakeview" 7 "SUV" "Commute"
0 0 0.166666666666667 38 "Female" "Single" "12" "The Chemistry" 16 "SUV" "Commute"
0 0 1 27 "Female" "Married" "12" "The Lanes" 25 "Station Wagon" "Private"
0 0 0.416666666666667 48 "Male" "Married" "12" "Bleachery" 1 "Sedan" "Commute"
0 0 1 49 "Female" "Married" "16" "Warrendale" 5 "Station Wagon" "Private"
1 1 1 38 "Female" "Married" "16" "Lakeview" 3 "Panel Van" "Business"
0 0 1 24 "Female" "Married" "16" "Bleachery" 2 "Station Wagon" "Commute"
0 0 1 24 "Male" "Single" "22" "Bleachery" 2 "Minibus" "Private"
0 0 1 52 "Female" "Married" "16" "Lakeview" 1 "Truck" "Commute"
0 0 0.5 33 "Female" "Married" "18" "Piety Corner" 12 "Sedan" "Private"
0 0 1 43 "Male" "Married" "12" "Highlands" 7 "Minibus" "Private"
0 0 0.333333333333333 34 "Male" "Married" "18" "Lakeview" 9 "Panel Van" "Business"
0 0 1 48 "Female" "Married" "16" "Bleachery" 4 "Hatchback" "Commute"
0 0 1 37 "Female" "Married" "12" "Banks Square" 1 "Station Wagon" "Commute"
0 0 0.0833333333333333 32 "Female" "Married" "18" "Lakeview" 3 "SUV" "Commute"
0 0 1 21 "Male" "Single" "22" "Piety Corner" 8 "Station Wagon" "Commute"
0 0 1 20 "Female" "Married" "18" "The Lanes" 19 "SUV" "Commute"
0 0 0.0833333333333333 36 "Female" "Married" "18" "Warrendale" 5 "Sedan" "Commute"
0 0 1 33 "Female" "Single" "18" "Piety Corner" 25 "Panel Van" "Commute"
0 0 1 27 "Female" "Married" "22" "The Chemistry" 1 "Panel Van" "Business"
0 0 1 33 "Female" "Married" "12" "Piety Corner" 6 "Hatchback" "Commute"
0 0 1 20 "Female" "Married" "18" "The Lanes" 5 "Sedan" "Private"
0 0 1 56 "Female" "Married" "12" "Warrendale" 21 "SUV" "Commute"
0 0 1 45 "Male" "Single" "18" "Warrendale" 5 "Hatchback" "Business"
0 0 1 29 "Female" "Married" "12" "Warrendale" 4 "Panel Van" "Private"
0 0 1 42 "Male" "Single" "16" "The Lanes" 7 "Sedan" "Private"
0 0 1 67 "Female" "Married" "16" "Piety Corner" 3 "Station Wagon" "Private"
0 0 1 27 "Male" "Married" "12" "Bleachery" 21 "Hatchback" "Commute"
1 1 1 42 "Male" "Married" "16" "The Lanes" 4 "Roadster" "Commute"
0 0 1 40 "Male" "Married" "16" "Warrendale" 7 "SUV" "Private"
0 0 1 21 "Male" "Single" "18" "Piety Corner" 5 "Hatchback" "Private"
0 0 1 65 "Male" "Married" "22" "The Chemistry" 2 "SUV" "Commute"
0 0 1 23 "Male" "Married" "12" "Highlands" 18 "Sedan" "Private"
0 0 1 27 "Female" "Single" "12" "Bleachery" 1 "SUV" "Commute"
0 0 1 23 "Female" "Married" "16" "Lakeview" 1 "SUV" "Private"
0 0 1 52 "Female" "Married" "18" "Piety Corner" 5 "Truck" "Business"
0 0 1 21 "Female" "Single" "16" "Lakeview" 0 "Hatchback" "Commute"
0 0 1 65 "Male" "Married" "18" "Lakeview" 0 "Truck" "Commute"
0 0 1 47 "Female" "Married" "16" "The Lanes" 21 "Minibus" "Commute"
0 0 1 22 "Male" "Married" "16" "Piety Corner" 18 "SUV" "Private"
0 0 1 40 "Female" "Married" "16" "Piety Corner" 12 "SUV" "Private"
0 0 1 17 "Male" "Married" "16" "Bleachery" 8 "Hatchback" "Private"
0 0 1 24 "Male" "Married" "22" "The Lanes" 0 "Hatchback" "Commute"
0 0 1 34 "Female" "Single" "12" "Lakeview" 8 "SUV" "Commute"
1 1 1 33 "Male" "Married" "18" "Warrendale" 8 "SUV" "Commute"
1 1 1 20 "Female" "Married" "22" "Warrendale" 6 "Sedan" "Private"
0 0 1 33 "Male" "Married" "22" "Piety Corner" 8 "Sedan" "Commute"
0 0 0.916666666666667 22 "Female" "Married" "12" "Lakeview" 0 "Hatchback" "Private"
0 0 1 36 "Male" "Married" "16" "Warrendale" 4 "Sedan" "Private"
0 0 1 43 "Male" "Married" "12" "Warrendale" 9 "Panel Van" "Commute"
0 0 1 43 "Male" "Married" "22" "Highlands" 7 "Sedan" "Private"
0 0 1 51 "Male" "Single" "12" "The Lanes" 8 "Station Wagon" "Commute"
0 0 1 21 "Male" "Married" "16" "Highlands" 6 "Hatchback" "Private"
0 0 0.833333333333333 39 "Female" "Married" "18" "The Chemistry" 9 "Hatchback" "Commute"
0 0 1 24 "Female" "Married" "18" "Warrendale" 10 "Minibus" "Business"
0 0 1 73 "Female" "Married" "12" "Warrendale" 9 "Sedan" "Private"
0 0 0.5 30 "Female" "Married" "18" "Warrendale" 8 "SUV" "Business"
0 0 1 64 "Female" "Married" "22" "The Lanes" 9 "Station Wagon" "Commute"
0 0 1 27 "Female" "Married" "18" "Bleachery" 8 "Panel Van" "Commute"
1 1 1 20 "Female" "Married" "12" "Warrendale" 1 "Hatchback" "Business"
1 1 1 31 "Male" "Married" "16" "Lakeview" 8 "SUV" "Commute"
0 0 1 30 "Male" "Single" "12" "The Lanes" 2 "Hatchback" "Private"
0 0 1 37 "Female" "Married" "22" "Warrendale" 9 "Station Wagon" "Private"
1 1 1 19 "Female" "Married" "18" "Warrendale" 5 "SUV" "Business"
0 0 1 32 "Female" "Married" "18" "Warrendale" 5 "Hatchback" "Private"
0 0 1 34 "Female" "Married" "12" "Banks Square" 7 "Sedan" "Private"
0 0 0.333333333333333 24 "Female" "Single" "18" "Piety Corner" 3 "SUV" "Private"
0 0 0.25 32 "Male" "Single" "16" "Warrendale" 2 "Sedan" "Private"
0 0 0.416666666666667 32 "Female" "Married" "12" "Highlands" 18 "Truck" "Commute"
0 0 1 30 "Female" "Married" "22" "Warrendale" 17 "Station Wagon" "Commute"
0 0 0.5 47 "Male" "Married" "18" "The Lanes" 3 "Panel Van" "Private"
0 0 0.666666666666667 35 "Female" "Married" "18" "The Lanes" 1 "Sedan" "Commute"
0 0 0.5 24 "Female" "Married" "22" "Highlands" 3 "Hatchback" "Business"
0 0 1 36 "Female" "Married" "22" "The Chemistry" 1 "Station Wagon" "Business"
1 1 1 28 "Male" "Married" "16" "Lakeview" 5 "Sedan" "Private"
0 0 0.75 28 "Male" "Married" "22" "Piety Corner" 8 "Sedan" "Commute"
0 0 0.5 23 "Male" "Single" "22" "Highlands" 9 "Sedan" "Commute"
1 1 1 34 "Female" "Single" "22" "Lakeview" 14 "SUV" "Commute"
0 0 1 72 "Female" "Married" "18" "The Lanes" 12 "Panel Van" "Private"
0 0 1 32 "Male" "Married" "22" "Banks Square" 11 "Panel Van" "Commute"
0 0 1 31 "Female" "Married" "22" "The Lanes" 5 "Roadster" "Commute"
0 0 1 29 "Male" "Married" "12" "Highlands" 5 "Sedan" "Commute"
0 0 0.25 30 "Female" "Married" "12" "The Lanes" 7 "Panel Van" "Commute"
0 0 0.5 42 "Male" "Married" "12" "Lakeview" 12 "SUV" "Business"
0 0 1 19 "Female" "Married" "16" "Warrendale" 7 "Panel Van" "Private"
0 0 0.25 35 "Female" "Married" "22" "Piety Corner" 2 "Hatchback" "Commute"
0 0 1 48 "Female" "Married" "22" "Warrendale" 3 "Minibus" "Private"
0 0 1 22 "Female" "Married" "18" "Warrendale" 0 "SUV" "Private"
0 0 1 35 "Male" "Married" "18" "Lakeview" 8 "Sedan" "Private"
0 0 1 70 "Male" "Married" "16" "Highlands" 15 "Hatchback" "Commute"
1 1 1 27 "Male" "Married" "16" "Lakeview" 5 "Roadster" "Private"
0 0 1 29 "Male" "Married" "16" "Lakeview" 9 "Sedan" "Private"
0 0 1 28 "Male" "Married" "18" "Warrendale" 1 "SUV" "Private"
0 0 1 23 "Female" "Married" "22" "Warrendale" 3 "Station Wagon" "Commute"
0 0 0.583333333333333 59 "Male" "Married" "22" "Lakeview" 4 "Sedan" "Commute"
0 0 1 42 "Male" "Married" "22" "Bleachery" 7 "Panel Van" "Commute"
0 0 0.75 25 "Male" "Married" "12" "Lakeview" 16 "Hatchback" "Commute"
0 0 1 27 "Female" "Married" "22" "Bleachery" 3 "Station Wagon" "Commute"
0 0 0.5 47 "Female" "Married" "16" "Banks Square" 9 "Sedan" "Private"
0 0 1 19 "Female" "Single" "16" "Lakeview" 4 "SUV" "Private"
0 0 1 52 "Male" "Single" "12" "Lakeview" 18 "Station Wagon" "Commute"
0 0 1 18 "Female" "Married" "16" "Bleachery" 25 "Station Wagon" "Business"
0 0 1 33 "Female" "Married" "22" "Lakeview" 6 "Panel Van" "Business"
0 0 1 25 "Male" "Single" "16" "Lakeview" 5 "SUV" "Commute"
0 0 1 31 "Male" "Single" "22" "The Lanes" 8 "SUV" "Commute"
0 0 1 23 "Female" "Married" "22" "The Lanes" 6 "SUV" "Commute"
1 1 1 28 "Male" "Married" "16" "Piety Corner" 6 "Hatchback" "Private"
0 0 1 29 "Male" "Married" "16" "The Lanes" 0 "Sedan" "Private"
2 1 1 18 "Female" "Married" "16" "The Lanes" 9 "SUV" "Commute"
2 1 1 29 "Male" "Married" "12" "The Lanes" 2 "SUV" "Commute"
0 0 1 35 "Female" "Single" "22" "Lakeview" 10 "SUV" "Private"
0 0 1 31 "Male" "Married" "16" "Piety Corner" 9 "SUV" "Commute"
0 0 1 34 "Male" "Single" "18" "Warrendale" 2 "Truck" "Commute"
0 0 0.75 61 "Male" "Married" "16" "Warrendale" 1 "Roadster" "Private"
0 0 1 52 "Female" "Married" "16" "Bleachery" 1 "Station Wagon" "Private"
0 0 1 23 "Female" "Married" "18" "Banks Square" 20 "SUV" "Private"
0 0 1 67 "Female" "Married" "22" "Bleachery" 18 "SUV" "Private"
0 0 0.916666666666667 43 "Female" "Single" "12" "Banks Square" 12 "Hatchback" "Private"
0 0 0.75 64 "Female" "Married" "22" "Lakeview" 4 "Truck" "Business"
0 0 1 55 "Female" "Single" "12" "Piety Corner" 6 "SUV" "Commute"
0 0 1 28 "Male" "Married" "18" "Highlands" 5 "Panel Van" "Commute"
0 0 0.0833333333333333 28 "Female" "Single" "18" "Bleachery" 1 "Hatchback" "Commute"
0 0 1 20 "Male" "Single" "16" "Bleachery" 8 "Minibus" "Commute"
0 0 1 20 "Female" "Married" "22" "The Chemistry" 7 "Panel Van" "Commute"
0 0 1 33 "Female" "Single" "18" "Lakeview" 9 "SUV" "Commute"
0 0 1 24 "Male" "Married" "16" "Piety Corner" 1 "Station Wagon" "Business"
0 0 1 29 "Female" "Married" "12" "Lakeview" 2 "Truck" "Private"
0 0 1 58 "Male" "Married" "12" "Warrendale" 7 "Hatchback" "Commute"
0 0 1 21 "Female" "Married" "18" "Lakeview" 2 "Sedan" "Private"
1 1 1 26 "Female" "Married" "18" "Piety Corner" 0 "Sedan" "Commute"
0 0 1 26 "Female" "Single" "16" "Warrendale" 8 "Minibus" "Private"
0 0 1 72 "Female" "Married" "16" "Bleachery" 8 "Panel Van" "Commute"
0 0 1 38 "Female" "Married" "22" "Lakeview" 1 "Panel Van" "Commute"
0 0 1 25 "Male" "Single" "16" "Lakeview" 1 "Panel Van" "Private"
0 0 1 25 "Male" "Married" "18" "Lakeview" 8 "Sedan" "Commute"
0 0 1 38 "Male" "Married" "22" "The Lanes" 14 "Minibus" "Commute"
0 0 1 33 "Male" "Married" "18" "Warrendale" 8 "SUV" "Commute"
0 0 1 25 "Male" "Married" "18" "Lakeview" 7 "Hatchback" "Commute"
0 0 1 20 "Female" "Single" "18" "Bleachery" 5 "Sedan" "Commute"
0 0 1 63 "Male" "Married" "16" "Lakeview" 10 "Hatchback" "Private"
3 1 1 30 "Male" "Married" "22" "Highlands" 5 "Panel Van" "Commute"
0 0 1 30 "Female" "Married" "22" "The Lanes" 18 "Sedan" "Business"
0 0 0.25 30 "Male" "Married" "12" "Highlands" 6 "Minibus" "Business"
0 0 1 43 "Male" "Single" "16" "Lakeview" 0 "SUV" "Commute"
0 0 1 32 "Female" "Married" "12" "The Chemistry" 1 "Panel Van" "Commute"
0 0 1 66 "Male" "Married" "12" "Lakeview" 7 "SUV" "Commute"
3 1 1 23 "Male" "Single" "18" "Lakeview" 6 "Panel Van" "Commute"
0 0 1 51 "Female" "Married" "18" "Lakeview" 9 "Hatchback" "Commute"
0 0 0.75 25 "Male" "Married" "18" "Highlands" 6 "Station Wagon" "Business"
0 0 1 26 "Male" "Single" "12" "Lakeview" 9 "Hatchback" "Private"
0 0 1 32 "Female" "Married" "18" "Piety Corner" 25 "SUV" "Commute"
0 0 1 71 "Female" "Married" "12" "Bleachery" 9 "Sedan" "Private"
0 0 1 44 "Male" "Married" "18" "Banks Square" 4 "SUV" "Commute"
0 0 1 26 "Female" "Married" "18" "Piety Corner" 1 "Hatchback" "Commute"
0 0 0.583333333333333 40 "Male" "Married" "22" "Highlands" 8 "Hatchback" "Business"
0 0 1 37 "Female" "Single" "16" "The Lanes" 0 "SUV" "Commute"
0 0 1 33 "Male" "Married" "12" "Piety Corner" 1 "Sedan" "Commute"
0 0 1 18 "Female" "Married" "12" "The Chemistry" 4 "Minibus" "Private"
0 0 0.75 17 "Female" "Single" "18" "Lakeview" 16 "Sedan" "Commute"
0 0 1 37 "Female" "Married" "16" "Bleachery" 24 "SUV" "Commute"
0 0 1 20 "Female" "Single" "12" "Warrendale" 24 "SUV" "Private"
0 0 1 69 "Female" "Married" "12" "Warrendale" 3 "SUV" "Private"
2 1 1 64 "Female" "Married" "16" "Lakeview" 9 "Sedan" "Commute"
0 0 0.333333333333333 19 "Female" "Married" "12" "Lakeview" 5 "Station Wagon" "Commute"
0 0 1 51 "Male" "Married" "12" "The Lanes" 5 "Hatchback" "Commute"
0 0 1 48 "Male" "Married" "12" "Piety Corner" 8 "SUV" "Commute"
0 0 1 50 "Female" "Married" "18" "Piety Corner" 8 "SUV" "Commute"
0 0 0.583333333333333 68 "Female" "Single" "18" "Highlands" 2 "Sedan" "Private"
0 0 1 20 "Female" "Married" "22" "Piety Corner" 21 "SUV" "Private"
0 0 1 41 "Male" "Single" "18" "Piety Corner" 4 "Truck" "Private"
0 0 1 30 "Female" "Married" "18" "Warrendale" 6 "Hatchback" "Commute"
0 0 1 41 "Female" "Married" "18" "Lakeview" 12 "Hatchback" "Commute"
0 0 1 51 "Male" "Single" "18" "Lakeview" 0 "Roadster" "Commute"
0 0 1 31 "Male" "Married" "16" "The Chemistry" 16 "Station Wagon" "Private"
0 0 0.5 33 "Male" "Married" "12" "Bleachery" 7 "SUV" "Commute"
0 0 0.166666666666667 33 "Male" "Single" "18" "Piety Corner" 19 "Panel Van" "Commute"
0 0 1 33 "Male" "Married" "22" "Banks Square" 1 "Panel Van" "Commute"
0 0 1 25 "Male" "Married" "16" "Highlands" 12 "Sedan" "Private"
0 0 1 43 "Female" "Married" "12" "Bleachery" 1 "Hatchback" "Commute"
1 1 1 29 "Female" "Married" "22" "Piety Corner" 4 "Sedan" "Commute"
0 0 1 59 "Male" "Single" "16" "Warrendale" 7 "Hatchback" "Commute"
0 0 1 33 "Female" "Married" "18" "Lakeview" 5 "Station Wagon" "Business"
0 0 1 25 "Female" "Married" "12" "Lakeview" 20 "Station Wagon" "Private"
0 0 1 26 "Female" "Married" "18" "Warrendale" 1 "Minibus" "Commute"
1 1 1 24 "Female" "Single" "22" "Lakeview" 1 "Sedan" "Commute"
0 0 0.75 35 "Female" "Married" "12" "Bleachery" 22 "Sedan" "Commute"
0 0 1 25 "Female" "Single" "12" "Banks Square" 0 "Hatchback" "Commute"
1 1 1 25 "Male" "Married" "16" "Warrendale" 8 "SUV" "Commute"
0 0 1 22 "Female" "Married" "16" "The Chemistry" 6 "Panel Van" "Private"
0 0 1 38 "Female" "Single" "22" "Banks Square" 1 "Hatchback" "Private"
0 0 0.25 37 "Female" "Married" "16" "Piety Corner" 9 "Sedan" "Commute"
0 0 1 31 "Male" "Married" "16" "Highlands" 1 "Sedan" "Private"
0 0 1 24 "Male" "Married" "18" "Piety Corner" 0 "SUV" "Private"
0 0 1 31 "Female" "Married" "16" "Lakeview" 6 "Sedan" "Private"
0 0 1 35 "Male" "Single" "18" "Piety Corner" 3 "Minibus" "Commute"
0 0 1 30 "Female" "Married" "22" "Lakeview" 5 "Sedan" "Commute"
1 1 0.916666666666667 23 "Male" "Married" "18" "Piety Corner" 7 "SUV" "Commute"
